Period	Frame	Time [s]	player	x	y
1	20495	819.8	17	0.50336	0.48235
1	20495	819.8	18	0.32565	0.01511
1	20495	819.8	19	0.29907	0.06535
1	20495	819.8	20	0.40251	0.30414
1	20495	819.8	21	0.34667	0.09792
1	20495	819.8	22	0.3663	0.61526
1	20495	819.8	23	0.25221	0.15677
1	20495	819.8	24	0.26211	0.36392
1	20495	819.8	25	0.80993	0.44891
1	20496	819.84	15	0.41843	0.13865
1	20496	819.84	16	0.52803	0.30009
1	20496	819.84	17	0.50267	0.48346
1	20496	819.84	18	0.3264	0.01581
1	20496	819.84	19	0.30016	0.06676
1	20496	819.84	20	0.40331	0.30542
1	20496	819.84	21	0.34753	0.09868
1	20496	819.84	22	0.36788	0.6141
1	20496	819.84	23	0.25265	0.15699
1	20496	819.84	24	0.26377	0.36387
1	20496	819.84	25	0.81031	0.44925
1	20497	819.88	15	0.41873	0.14002
1	20497	819.88	16	0.52813	0.30129
1	20497	819.88	17	0.50193	0.48457
1	20497	819.88	18	0.3271	0.01609
1	20497	819.88	19	0.30122	0.06809
1	20497	819.88	20	0.4041	0.30676
1	20497	819.88	21	0.34834	0.09938
1	20497	819.88	22	0.36946	0.61295
1	20497	819.88	23	0.25312	0.15729
1	20497	819.88	24	0.26545	0.36382
1	20497	819.88	25	0.81068	0.44963
1	20498	819.92	15	0.41911	0.14137
1	20498	819.92	16	0.52822	0.30256
1	20498	819.92	17	0.50112	0.4857
1	20498	819.92	18	0.32786	0.01632
1	20498	819.92	19	0.30225	0.06954
1	20498	819.92	20	0.4049	0.30816
1	20498	819.92	21	0.34914	0.10027
1	20498	819.92	22	0.37105	0.61175
1	20498	819.92	23	0.25355	0.15763
1	20498	819.92	24	0.26712	0.36379
1	20498	819.92	25	0.81105	0.45008
1	20499	819.96	15	0.41955	0.14272
1	20499	819.96	16	0.52831	0.30375
1	20499	819.96	17	0.50025	0.4868
1	20499	819.96	18	0.32864	0.01664
1	20499	819.96	19	0.30326	0.07101
1	20499	819.96	20	0.40569	0.30962
1	20499	819.96	21	0.35002	0.10087
1	20499	819.96	22	0.37269	0.61063
1	20499	819.96	23	0.254	0.15779
1	20499	819.96	24	0.26882	0.36389
1	20499	819.96	25	0.81144	0.45053
1	20500	820.0	15	0.42005	0.14405
1	20500	820.0	16	0.52839	0.30502
1	20500	820.0	17	0.49934	0.48786
1	20500	820.0	18	0.32946	0.01675
1	20500	820.0	19	0.30426	0.07258
1	20500	820.0	20	0.40652	0.31127
1	20500	820.0	21	0.35087	0.10158
1	20500	820.0	22	0.37434	0.60947
1	20500	820.0	23	0.25442	0.15798
1	20500	820.0	24	0.27052	0.36399
1	20500	820.0	25	0.81185	0.45095
1	20501	820.04	15	0.42061	0.14528
1	20501	820.04	16	0.52845	0.3064
1	20501	820.04	17	0.49838	0.48888
1	20501	820.04	18	0.3303	0.0168
1	20501	820.04	19	0.30524	0.07416
1	20501	820.04	20	0.40736	0.31297
1	20501	820.04	21	0.35174	0.1023
1	20501	820.04	22	0.37602	0.60839
1	20501	820.04	23	0.25484	0.15828
1	20501	820.04	24	0.27222	0.36417
1	20501	820.04	25	0.8123	0.45131
1	20502	820.08	15	0.42125	0.14666
1	20502	820.08	16	0.5285	0.30774
1	20502	820.08	17	0.49737	0.48995
1	20502	820.08	18	0.33116	0.01688
1	20502	820.08	19	0.3062	0.07576
1	20502	820.08	20	0.4082	0.31479
1	20502	820.08	21	0.35257	0.10305
1	20502	820.08	22	0.37771	0.60732
1	20502	820.08	23	0.25522	0.15861
1	20502	820.08	24	0.27392	0.36437
1	20502	820.08	25	0.81277	0.45169
1	20503	820.12	15	0.42195	0.14803
1	20503	820.12	16	0.52854	0.30913
1	20503	820.12	17	0.49631	0.491
1	20503	820.12	18	0.33193	0.01682
1	20503	820.12	19	0.30715	0.07746
1	20503	820.12	20	0.40905	0.31666
1	20503	820.12	21	0.35347	0.10395
1	20503	820.12	22	0.37942	0.60624
1	20503	820.12	23	0.25561	0.15887
1	20503	820.12	24	0.27562	0.3647
1	20503	820.12	25	0.81324	0.45213
1	20504	820.16	15	0.42268	0.14939
1	20504	820.16	16	0.52858	0.31058
1	20504	820.16	17	0.49518	0.49201
1	20504	820.16	18	0.33273	0.01689
1	20504	820.16	19	0.30809	0.07927
1	20504	820.16	20	0.4099	0.3186
1	20504	820.16	21	0.35434	0.10489
1	20504	820.16	22	0.38116	0.60521
1	20504	820.16	23	0.25596	0.15916
1	20504	820.16	24	0.27736	0.3651
1	20504	820.16	25	0.81371	0.45258
1	20505	820.2	15	0.42348	0.15074
1	20505	820.2	16	0.52862	0.31203
1	20505	820.2	17	0.494	0.49299
1	20505	820.2	18	0.33352	0.0171
1	20505	820.2	19	0.30901	0.08101
1	20505	820.2	20	0.41079	0.32058
1	20505	820.2	21	0.35518	0.10567
1	20505	820.2	22	0.38292	0.60423
1	20505	820.2	23	0.25632	0.1593
1	20505	820.2	24	0.27906	0.36551
1	20505	820.2	25	0.8142	0.45305
1	20506	820.24	15	0.42433	0.15201
1	20506	820.24	16	0.52865	0.3136
1	20506	820.24	17	0.49277	0.4939
1	20506	820.24	18	0.33435	0.01742
1	20506	820.24	19	0.30991	0.08284
1	20506	820.24	20	0.41168	0.32268
1	20506	820.24	21	0.35602	0.10656
1	20506	820.24	22	0.38469	0.60325
1	20506	820.24	23	0.25666	0.15954
1	20506	820.24	24	0.28079	0.366
1	20506	820.24	25	0.81468	0.45358
1	20507	820.28	15	0.42522	0.15335
1	20507	820.28	16	0.52867	0.31518
1	20507	820.28	17	0.4915	0.49481
1	20507	820.28	18	0.33515	0.01774
1	20507	820.28	19	0.31081	0.08478
1	20507	820.28	20	0.41258	0.32483
1	20507	820.28	21	0.35678	0.10748
1	20507	820.28	22	0.38649	0.60231
1	20507	820.28	23	0.25703	0.15996
1	20507	820.28	24	0.28253	0.36655
1	20507	820.28	25	0.81518	0.45414
1	20508	820.32	15	0.42617	0.15461
1	20508	820.32	16	0.52869	0.31676
1	20508	820.32	17	0.49019	0.49568
1	20508	820.32	18	0.33596	0.01835
1	20508	820.32	19	0.31169	0.08673
1	20508	820.32	20	0.4135	0.32703
1	20508	820.32	21	0.35753	0.10851
1	20508	820.32	22	0.38831	0.60139
1	20508	820.32	23	0.25736	0.16041
1	20508	820.32	24	0.28427	0.36719
1	20508	820.32	25	0.81568	0.4547
1	20509	820.36	15	0.42716	0.15587
1	20509	820.36	16	0.5287	0.31845
1	20509	820.36	17	0.48884	0.49653
1	20509	820.36	18	0.33678	0.01909
1	20509	820.36	19	0.31254	0.08862
1	20509	820.36	20	0.41444	0.32928
1	20509	820.36	21	0.35827	0.10956
1	20509	820.36	22	0.39014	0.60051
1	20509	820.36	23	0.25773	0.16086
1	20509	820.36	24	0.286	0.36789
1	20509	820.36	25	0.8162	0.45525
1	20510	820.4	15	0.42816	0.15712
1	20510	820.4	16	0.52872	0.32019
1	20510	820.4	17	0.48743	0.49734
1	20510	820.4	18	0.3376	0.01959
1	20510	820.4	19	0.31341	0.09059
1	20510	820.4	20	0.41539	0.33158
1	20510	820.4	21	0.35898	0.11078
1	20510	820.4	22	0.39199	0.59959
1	20510	820.4	23	0.25806	0.16135
1	20510	820.4	24	0.28771	0.3685
1	20510	820.4	25	0.81674	0.45578
1	20511	820.44	15	0.42921	0.15837
1	20511	820.44	16	0.52874	0.32193
1	20511	820.44	17	0.48599	0.49813
1	20511	820.44	18	0.33843	0.02025
1	20511	820.44	19	0.31427	0.09264
1	20511	820.44	20	0.41635	0.33387
1	20511	820.44	21	0.3597	0.11202
1	20511	820.44	22	0.39385	0.59869
1	20511	820.44	23	0.25846	0.16183
1	20511	820.44	24	0.28941	0.36918
1	20511	820.44	25	0.8173	0.45625
1	20512	820.48	15	0.43031	0.15962
1	20512	820.48	16	0.52875	0.32373
1	20512	820.48	17	0.48452	0.49891
1	20512	820.48	18	0.33927	0.02086
1	20512	820.48	19	0.31511	0.09463
1	20512	820.48	20	0.41734	0.3362
1	20512	820.48	21	0.3604	0.11328
1	20512	820.48	22	0.39573	0.59779
1	20512	820.48	23	0.25887	0.16232
1	20512	820.48	24	0.29112	0.36994
1	20512	820.48	25	0.81787	0.45669
1	20513	820.52	15	0.43144	0.16078
1	20513	820.52	16	0.52876	0.32563
1	20513	820.52	17	0.483	0.49967
1	20513	820.52	18	0.3401	0.02153
1	20513	820.52	19	0.31595	0.09669
1	20513	820.52	20	0.41834	0.33853
1	20513	820.52	21	0.3611	0.11471
1	20513	820.52	22	0.39763	0.59694
1	20513	820.52	23	0.25927	0.16275
1	20513	820.52	24	0.29283	0.37076
1	20513	820.52	25	0.81843	0.45713
1	20514	820.56	15	0.43261	0.16202
1	20514	820.56	16	0.52878	0.32759
1	20514	820.56	17	0.48146	0.50039
1	20514	820.56	18	0.34095	0.02226
1	20514	820.56	19	0.31678	0.09877
1	20514	820.56	20	0.41934	0.3409
1	20514	820.56	21	0.36177	0.11615
1	20514	820.56	22	0.39953	0.59607
1	20514	820.56	23	0.25965	0.1632
1	20514	820.56	24	0.29453	0.37159
1	20514	820.56	25	0.819	0.45764
1	20515	820.6	15	0.4338	0.16318
1	20515	820.6	16	0.5288	0.32954
1	20515	820.6	17	0.47986	0.50109
1	20515	820.6	18	0.3418	0.02298
1	20515	820.6	19	0.31761	0.10084
1	20515	820.6	20	0.42038	0.34326
1	20515	820.6	21	0.36245	0.11777
1	20515	820.6	22	0.40145	0.59525
1	20515	820.6	23	0.26003	0.16366
1	20515	820.6	24	0.29622	0.37243
1	20515	820.6	25	0.81957	0.45817
1	20516	820.64	15	0.43503	0.16441
1	20516	820.64	16	0.52881	0.33155
1	20516	820.64	17	0.47821	0.50175
1	20516	820.64	18	0.34268	0.02385
1	20516	820.64	19	0.31844	0.10291
1	20516	820.64	20	0.42143	0.34566
1	20516	820.64	21	0.36309	0.1194
1	20516	820.64	22	0.40338	0.5944
1	20516	820.64	23	0.2604	0.16414
1	20516	820.64	24	0.2979	0.37335
1	20516	820.64	25	0.82018	0.45863
1	20517	820.68	15	0.43628	0.16557
1	20517	820.68	16	0.52884	0.3336
1	20517	820.68	17	0.47654	0.50242
1	20517	820.68	18	0.34352	0.0245
1	20517	820.68	19	0.31927	0.10497
1	20517	820.68	20	0.4225	0.34805
1	20517	820.68	21	0.36373	0.12112
1	20517	820.68	22	0.40534	0.59363
1	20517	820.68	23	0.26075	0.16454
1	20517	820.68	24	0.29957	0.37427
1	20517	820.68	25	0.8208	0.45907
1	20518	820.72	15	0.43757	0.16671
1	20518	820.72	16	0.52888	0.33564
1	20518	820.72	17	0.47482	0.50301
1	20518	820.72	18	0.34436	0.02507
1	20518	820.72	19	0.3201	0.10703
1	20518	820.72	20	0.42357	0.35048
1	20518	820.72	21	0.36435	0.12292
1	20518	820.72	22	0.40728	0.59285
1	20518	820.72	23	0.26111	0.16504
1	20518	820.72	24	0.30126	0.37525
1	20518	820.72	25	0.82143	0.45951
1	20519	820.76	15	0.43889	0.16792
1	20519	820.76	16	0.5289	0.33773
1	20519	820.76	17	0.47307	0.50352
1	20519	820.76	18	0.34521	0.02572
1	20519	820.76	19	0.32091	0.10908
1	20519	820.76	20	0.42467	0.3529
1	20519	820.76	21	0.36497	0.12455
1	20519	820.76	22	0.40925	0.59207
1	20519	820.76	23	0.26149	0.16554
1	20519	820.76	24	0.30293	0.3763
1	20519	820.76	25	0.82203	0.46002
1	20520	820.8	15	0.44023	0.16904
1	20520	820.8	16	0.52892	0.33986
1	20520	820.8	17	0.47127	0.50401
1	20520	820.8	18	0.34608	0.02646
1	20520	820.8	19	0.32172	0.11104
1	20520	820.8	20	0.42577	0.3553
1	20520	820.8	21	0.36526	0.12603
1	20520	820.8	22	0.41123	0.59131
1	20520	820.8	23	0.26186	0.16612
1	20520	820.8	24	0.30458	0.37742
1	20520	820.8	25	0.8226	0.46059
1	20521	820.84	15	0.44159	0.17016
1	20521	820.84	16	0.52894	0.34199
1	20521	820.84	17	0.46944	0.50442
1	20521	820.84	18	0.34695	0.02712
1	20521	820.84	19	0.32253	0.11307
1	20521	820.84	20	0.42687	0.35775
1	20521	820.84	21	0.36582	0.1279
1	20521	820.84	22	0.41321	0.5906
1	20521	820.84	23	0.26222	0.16671
1	20521	820.84	24	0.30624	0.37854
1	20521	820.84	25	0.82317	0.46123
1	20522	820.88	15	0.44295	0.17121
1	20522	820.88	16	0.52898	0.34416
1	20522	820.88	17	0.46758	0.50483
1	20522	820.88	18	0.34783	0.02777
1	20522	820.88	19	0.32335	0.11509
1	20522	820.88	20	0.42801	0.36018
1	20522	820.88	21	0.36644	0.12967
1	20522	820.88	22	0.41521	0.58991
1	20522	820.88	23	0.26262	0.16738
1	20522	820.88	24	0.30787	0.37972
1	20522	820.88	25	0.82374	0.46189
1	20523	820.92	15	0.44436	0.17231
1	20523	820.92	16	0.52901	0.34632
1	20523	820.92	17	0.46568	0.50513
1	20523	820.92	18	0.34871	0.02852
1	20523	820.92	19	0.32415	0.1171
1	20523	820.92	20	0.42915	0.36265
1	20523	820.92	21	0.36703	0.13128
1	20523	820.92	22	0.41722	0.58931
1	20523	820.92	23	0.26299	0.16797
1	20523	820.92	24	0.3095	0.3809
1	20523	820.92	25	0.82432	0.46255
1	20524	820.96	15	0.44577	0.17347
1	20524	820.96	16	0.52905	0.34852
1	20524	820.96	17	0.46375	0.50543
1	20524	820.96	18	0.34958	0.02926
1	20524	820.96	19	0.32495	0.1191
1	20524	820.96	20	0.43032	0.36515
1	20524	820.96	21	0.36761	0.13295
1	20524	820.96	22	0.41925	0.58871
1	20524	820.96	23	0.26337	0.16863
1	20524	820.96	24	0.31114	0.38213
1	20524	820.96	25	0.8249	0.4632
1	20525	821.0	15	0.44721	0.17463
1	20525	821.0	16	0.52908	0.35076
1	20525	821.0	17	0.46178	0.5057
1	20525	821.0	18	0.35047	0.03008
1	20525	821.0	19	0.32579	0.12122
1	20525	821.0	20	0.43148	0.36769
1	20525	821.0	21	0.3682	0.13462
1	20525	821.0	22	0.42128	0.58818
1	20525	821.0	23	0.26376	0.1693
1	20525	821.0	24	0.31278	0.38348
1	20525	821.0	25	0.82547	0.46388
1	20526	821.04	15	0.44866	0.1757
1	20526	821.04	16	0.52911	0.35299
1	20526	821.04	17	0.45978	0.50594
1	20526	821.04	18	0.35135	0.03088
1	20526	821.04	19	0.3266	0.12326
1	20526	821.04	20	0.43265	0.37022
1	20526	821.04	21	0.36878	0.13627
1	20526	821.04	22	0.42332	0.58769
1	20526	821.04	23	0.26415	0.17003
1	20526	821.04	24	0.31438	0.38477
1	20526	821.04	25	0.82601	0.46463
1	20527	821.08	15	0.45011	0.17676
1	20527	821.08	16	0.52915	0.3552
1	20527	821.08	17	0.45776	0.50618
1	20527	821.08	18	0.35225	0.03176
1	20527	821.08	19	0.32741	0.12527
1	20527	821.08	20	0.43384	0.37272
1	20527	821.08	21	0.36936	0.13791
1	20527	821.08	22	0.42537	0.58725
1	20527	821.08	23	0.26452	0.17068
1	20527	821.08	24	0.31596	0.38607
1	20527	821.08	25	0.82655	0.4654
1	20528	821.12	15	0.45158	0.17795
1	20528	821.12	16	0.5292	0.3575
1	20528	821.12	17	0.45574	0.50641
1	20528	821.12	18	0.35314	0.03263
1	20528	821.12	19	0.32822	0.12735
1	20528	821.12	20	0.43503	0.37526
1	20528	821.12	21	0.36995	0.13968
1	20528	821.12	22	0.42744	0.58687
1	20528	821.12	23	0.26489	0.17133
1	20528	821.12	24	0.31755	0.38742
1	20528	821.12	25	0.82711	0.46616
1	20529	821.16	15	0.45305	0.17907
1	20529	821.16	16	0.52925	0.35984
1	20529	821.16	17	0.45369	0.50666
1	20529	821.16	18	0.35405	0.03357
1	20529	821.16	19	0.32902	0.1294
1	20529	821.16	20	0.43622	0.37773
1	20529	821.16	21	0.37055	0.14151
1	20529	821.16	22	0.4295	0.58658
1	20529	821.16	23	0.26527	0.17205
1	20529	821.16	24	0.31911	0.38877
1	20529	821.16	25	0.82766	0.46692
1	20530	821.2	15	0.45452	0.18017
1	20530	821.2	16	0.52929	0.36222
1	20530	821.2	17	0.45162	0.50695
1	20530	821.2	18	0.35495	0.03449
1	20530	821.2	19	0.32983	0.13143
1	20530	821.2	20	0.43743	0.38023
1	20530	821.2	21	0.37115	0.14332
1	20530	821.2	22	0.43158	0.58638
1	20530	821.2	23	0.26563	0.17268
1	20530	821.2	24	0.32066	0.39017
1	20530	821.2	25	0.8282	0.46771
1	20531	821.24	15	0.456	0.18125
1	20531	821.24	16	0.52934	0.36463
1	20531	821.24	17	0.44952	0.50729
1	20531	821.24	18	0.35585	0.03548
1	20531	821.24	19	0.33065	0.13359
1	20531	821.24	20	0.43864	0.38277
1	20531	821.24	21	0.37174	0.14503
1	20531	821.24	22	0.43367	0.58627
1	20531	821.24	23	0.26598	0.1733
1	20531	821.24	24	0.3222	0.39162
1	20531	821.24	25	0.82871	0.46856
1	20532	821.28	15	0.45749	0.18246
1	20532	821.28	16	0.52941	0.36702
1	20532	821.28	17	0.44742	0.50767
1	20532	821.28	18	0.35675	0.03653
1	20532	821.28	19	0.33148	0.13573
1	20532	821.28	20	0.43988	0.38528
1	20532	821.28	21	0.37233	0.1468
1	20532	821.28	22	0.43578	0.58624
1	20532	821.28	23	0.26634	0.17398
1	20532	821.28	24	0.3237	0.39307
1	20532	821.28	25	0.82923	0.46938
1	20533	821.32	15	0.45899	0.18358
1	20533	821.32	16	0.52947	0.3694
1	20533	821.32	17	0.44529	0.50805
1	20533	821.32	18	0.35766	0.03765
1	20533	821.32	19	0.3323	0.13784
1	20533	821.32	20	0.4411	0.38777
1	20533	821.32	21	0.37293	0.14861
1	20533	821.32	22	0.4379	0.58634
1	20533	821.32	23	0.26668	0.17465
1	20533	821.32	24	0.32519	0.39447
1	20533	821.32	25	0.82975	0.47014
1	20534	821.36	15	0.46047	0.18469
1	20534	821.36	16	0.52953	0.3718
1	20534	821.36	17	0.44315	0.50844
1	20534	821.36	18	0.3586	0.03881
1	20534	821.36	19	0.33313	0.13999
1	20534	821.36	20	0.44235	0.39029
1	20534	821.36	21	0.37353	0.15047
1	20534	821.36	22	0.44002	0.58649
1	20534	821.36	23	0.26702	0.1753
1	20534	821.36	24	0.32666	0.39591
1	20534	821.36	25	0.83024	0.47097
1	20535	821.4	15	0.46197	0.18584
1	20535	821.4	16	0.52961	0.37424
1	20535	821.4	17	0.441	0.5089
1	20535	821.4	18	0.35954	0.04003
1	20535	821.4	19	0.33394	0.14211
1	20535	821.4	20	0.44362	0.39284
1	20535	821.4	21	0.37413	0.15231
1	20535	821.4	22	0.44215	0.58672
1	20535	821.4	23	0.26736	0.17602
1	20535	821.4	24	0.32812	0.39734
1	20535	821.4	25	0.83071	0.47186
1	20536	821.44	15	0.46345	0.18699
1	20536	821.44	16	0.52968	0.37676
1	20536	821.44	17	0.43883	0.50937
1	20536	821.44	18	0.3605	0.0413
1	20536	821.44	19	0.33476	0.1442
1	20536	821.44	20	0.4449	0.39545
1	20536	821.44	21	0.37473	0.15419
1	20536	821.44	22	0.44429	0.58703
1	20536	821.44	23	0.26772	0.17677
1	20536	821.44	24	0.32957	0.39882
1	20536	821.44	25	0.83114	0.47281
1	20537	821.48	15	0.46493	0.18818
1	20537	821.48	16	0.52976	0.37925
1	20537	821.48	17	0.43665	0.50992
1	20537	821.48	18	0.36144	0.04253
1	20537	821.48	19	0.3356	0.1464
1	20537	821.48	20	0.44619	0.39805
1	20537	821.48	21	0.37534	0.15604
1	20537	821.48	22	0.44644	0.58747
1	20537	821.48	23	0.26807	0.17751
1	20537	821.48	24	0.33098	0.4003
1	20537	821.48	25	0.83156	0.47374
1	20538	821.52	15	0.4664	0.18928
1	20538	821.52	16	0.52984	0.38173
1	20538	821.52	17	0.43445	0.51047
1	20538	821.52	18	0.36238	0.04374
1	20538	821.52	19	0.33643	0.14857
1	20538	821.52	20	0.44748	0.40062
1	20538	821.52	21	0.37593	0.15787
1	20538	821.52	22	0.4486	0.58803
1	20538	821.52	23	0.2684	0.17824
1	20538	821.52	24	0.33239	0.40182
1	20538	821.52	25	0.83198	0.4746
1	20539	821.56	15	0.46785	0.19043
1	20539	821.56	16	0.52994	0.38417
1	20539	821.56	17	0.43225	0.5111
1	20539	821.56	18	0.36333	0.04498
1	20539	821.56	19	0.33725	0.15063
1	20539	821.56	20	0.44877	0.40312
1	20539	821.56	21	0.37653	0.15972
1	20539	821.56	22	0.45076	0.58863
1	20539	821.56	23	0.26873	0.17893
1	20539	821.56	24	0.33377	0.40333
1	20539	821.56	25	0.83238	0.47553
1	20540	821.6	15	0.46932	0.19155
1	20540	821.6	16	0.53003	0.38655
1	20540	821.6	17	0.43004	0.51172
1	20540	821.6	18	0.36428	0.04628
1	20540	821.6	19	0.33808	0.15272
1	20540	821.6	20	0.45007	0.40565
1	20540	821.6	21	0.37713	0.16162
1	20540	821.6	22	0.4529	0.58927
1	20540	821.6	23	0.26906	0.1796
1	20540	821.6	24	0.33515	0.40488
1	20540	821.6	25	0.83274	0.4765
1	20541	821.64	15	0.47077	0.19272
1	20541	821.64	16	0.53012	0.38895
1	20541	821.64	17	0.42782	0.51238
1	20541	821.64	18	0.36523	0.04753
1	20541	821.64	19	0.3389	0.15485
1	20541	821.64	20	0.45137	0.40815
1	20541	821.64	21	0.37772	0.16356
1	20541	821.64	22	0.45506	0.58999
1	20541	821.64	23	0.26937	0.18031
1	20541	821.64	24	0.3365	0.40647
1	20541	821.64	25	0.8331	0.47746
1	20542	821.68	15	0.47221	0.194
1	20542	821.68	16	0.53021	0.39143
1	20542	821.68	17	0.42561	0.51308
1	20542	821.68	18	0.36617	0.04882
1	20542	821.68	19	0.33973	0.15701
1	20542	821.68	20	0.4527	0.41062
1	20542	821.68	21	0.37833	0.16553
1	20542	821.68	22	0.45723	0.59079
1	20542	821.68	23	0.26969	0.181
1	20542	821.68	24	0.33784	0.4081
1	20542	821.68	25	0.83345	0.47839
1	20543	821.72	15	0.47364	0.19532
1	20543	821.72	16	0.53031	0.39389
1	20543	821.72	17	0.42341	0.51385
1	20543	821.72	18	0.36713	0.05015
1	20543	821.72	19	0.34055	0.15913
1	20543	821.72	20	0.45402	0.41312
1	20543	821.72	21	0.37892	0.16739
1	20543	821.72	22	0.45937	0.59164
1	20543	821.72	23	0.27001	0.18173
1	20543	821.72	24	0.33917	0.40982
1	20543	821.72	25	0.8338	0.47924
1	20544	821.76	15	0.47508	0.19669
1	20544	821.76	16	0.53043	0.39637
1	20544	821.76	17	0.42122	0.5147
1	20544	821.76	18	0.36809	0.05143
1	20544	821.76	19	0.34137	0.16128
1	20544	821.76	20	0.45534	0.4156
1	20544	821.76	21	0.37952	0.16929
1	20544	821.76	22	0.46149	0.59249
1	20544	821.76	23	0.27031	0.18243
1	20544	821.76	24	0.34049	0.41148
1	20544	821.76	25	0.83412	0.48016
1	20545	821.8	15	0.47649	0.19803
1	20545	821.8	16	0.53054	0.39888
1	20545	821.8	17	0.41903	0.51567
1	20545	821.8	18	0.36905	0.05268
1	20545	821.8	19	0.34218	0.16333
1	20545	821.8	20	0.45666	0.41806
1	20545	821.8	21	0.38012	0.17115
1	20545	821.8	22	0.46362	0.59343
1	20545	821.8	23	0.27062	0.18318
1	20545	821.8	24	0.34177	0.41313
1	20545	821.8	25	0.8344	0.48112
1	20546	821.84	15	0.4779	0.19936
1	20546	821.84	16	0.53066	0.40133
1	20546	821.84	17	0.41685	0.51668
1	20546	821.84	18	0.37001	0.05396
1	20546	821.84	19	0.343	0.16547
1	20546	821.84	20	0.45798	0.4205
1	20546	821.84	21	0.38072	0.17298
1	20546	821.84	22	0.46572	0.59442
1	20546	821.84	23	0.27093	0.1839
1	20546	821.84	24	0.34303	0.41488
1	20546	821.84	25	0.83467	0.48208
1	20547	821.88	15	0.47928	0.20059
1	20547	821.88	16	0.53079	0.40385
1	20547	821.88	17	0.41467	0.51768
1	20547	821.88	18	0.37095	0.05513
1	20547	821.88	19	0.34381	0.16758
1	20547	821.88	20	0.45929	0.42288
1	20547	821.88	21	0.38133	0.17484
1	20547	821.88	22	0.46781	0.59545
1	20547	821.88	23	0.27124	0.18459
1	20547	821.88	24	0.34427	0.41662
1	20547	821.88	25	0.83494	0.483
1	20548	821.92	15	0.48064	0.20194
1	20548	821.92	16	0.53092	0.40631
1	20548	821.92	17	0.41251	0.51876
1	20548	821.92	18	0.3719	0.05642
1	20548	821.92	19	0.34461	0.16966
1	20548	821.92	20	0.46062	0.42524
1	20548	821.92	21	0.38191	0.17667
1	20548	821.92	22	0.4699	0.59656
1	20548	821.92	23	0.27155	0.1854
1	20548	821.92	24	0.3455	0.4184
1	20548	821.92	25	0.83523	0.48385
1	20549	821.96	15	0.48201	0.20326
1	20549	821.96	16	0.53105	0.40884
1	20549	821.96	17	0.41038	0.51996
1	20549	821.96	18	0.37284	0.05774
1	20549	821.96	19	0.34542	0.17176
1	20549	821.96	20	0.46195	0.42758
1	20549	821.96	21	0.38252	0.17854
1	20549	821.96	22	0.47197	0.59772
1	20549	821.96	23	0.27186	0.18617
1	20549	821.96	24	0.34671	0.42023
1	20549	821.96	25	0.83548	0.48476
1	20550	822.0	15	0.48336	0.20463
1	20550	822.0	16	0.53119	0.41136
1	20550	822.0	17	0.40828	0.52127
1	20550	822.0	18	0.37381	0.05902
1	20550	822.0	19	0.34621	0.1739
1	20550	822.0	20	0.46326	0.42996
1	20550	822.0	21	0.38313	0.1805
1	20550	822.0	22	0.47401	0.59892
1	20550	822.0	23	0.27217	0.18699
1	20550	822.0	24	0.34789	0.42204
1	20550	822.0	25	0.83572	0.48569
1	20551	822.04	15	0.4847	0.20604
1	20551	822.04	16	0.53134	0.41386
1	20551	822.04	17	0.4062	0.52269
1	20551	822.04	18	0.37476	0.06033
1	20551	822.04	19	0.347	0.17601
1	20551	822.04	20	0.46458	0.43227
1	20551	822.04	21	0.38375	0.18243
1	20551	822.04	22	0.47604	0.60018
1	20551	822.04	23	0.27246	0.18771
1	20551	822.04	24	0.34906	0.4239
1	20551	822.04	25	0.83596	0.48656
1	20552	822.08	15	0.48604	0.20742
1	20552	822.08	16	0.5315	0.41643
1	20552	822.08	17	0.40414	0.52419
1	20552	822.08	18	0.37571	0.06168
1	20552	822.08	19	0.34778	0.17807
1	20552	822.08	20	0.46591	0.43466
1	20552	822.08	21	0.38437	0.18432
1	20552	822.08	22	0.47806	0.60144
1	20552	822.08	23	0.27274	0.1884
1	20552	822.08	24	0.35021	0.42579
1	20552	822.08	25	0.83621	0.48741
1	20553	822.12	15	0.48735	0.20884
1	20553	822.12	16	0.53168	0.41898
1	20553	822.12	17	0.40211	0.52575
1	20553	822.12	18	0.37667	0.06306
1	20553	822.12	19	0.34856	0.18023
1	20553	822.12	20	0.46723	0.43699
1	20553	822.12	21	0.38498	0.18618
1	20553	822.12	22	0.48006	0.60278
1	20553	822.12	23	0.27301	0.18913
1	20553	822.12	24	0.35136	0.42768
1	20553	822.12	25	0.83644	0.48825
1	20554	822.16	15	0.48865	0.2103
1	20554	822.16	16	0.53186	0.42151
1	20554	822.16	17	0.40012	0.52739
1	20554	822.16	18	0.37764	0.06454
1	20554	822.16	19	0.34935	0.18242
1	20554	822.16	20	0.46854	0.43936
1	20554	822.16	21	0.38559	0.18807
1	20554	822.16	22	0.48205	0.60417
1	20554	822.16	23	0.2733	0.18989
1	20554	822.16	24	0.35248	0.4296
1	20554	822.16	25	0.83666	0.48909
1	20555	822.2	15	0.48995	0.21173
1	20555	822.2	16	0.53205	0.42402
1	20555	822.2	17	0.39817	0.52913
1	20555	822.2	18	0.3786	0.06589
1	20555	822.2	19	0.35012	0.18457
1	20555	822.2	20	0.46986	0.44166
1	20555	822.2	21	0.38622	0.18997
1	20555	822.2	22	0.48401	0.60564
